customer_id,first_name,last_name,email_address,phone_number,age,salary,join_date,country,status,score,account_balance,latitude,longitude,user_agent,_invalid_email_address,_is_outlier
C00860,Dbfoi,Jugumqn,dbfoi.jugumqn@gmail.com,+1-555-1034,999,149031,2024-02-23,Canada,inactive,86,32559.36,-36.77905,-49.989242,QjrpmDnHXCMENChZkhUR Browser/1.0,False,True
C00861,Vssiv,Ziwqqkz,vssiv.ziwqqkz@outlook.com,+1-555-3924,64,146713,2022-02-12,USA,pending,43,2157.02,-74.254641,19.191895,qtWbTCrbXHTwVmGmGnkH Browser/1.0,False,False
C00862,Hlyrf,Aauftpc,hlyrf.aauftpc@hotmail.com,+1-555-9607,79,149285,2024-01-03,UK,pending,68,4018.23,85.190913,61.728943,WkerpHnyMkmUswvKboMZ Browser/1.0,False,False
C00863,Ukxzc,Ujcvmxt,ukxzc.ujcvmxt@gmail.com,+1-555-7625,52,121144,2023-12-03,France,active,21,3516.79,-28.061657,-87.947514,bUmHZwqdzSwrqcxLpwwu Browser/1.0,False,False
C00864,Dhetx,Guwkmrq,dhetx.guwkmrq@outlook.com,+1-555-8977,67,65650,2020-09-25,USA,pending,25,35008.98,81.216811,6.113321673558062,YTphwhzQYPlgvOGFGUqB Browser/1.0,False,False
C00865,Fehpx,Jmwblpv,fehpx.jmwblpv@yahoo.com,+1-555-8305,34,109580,2020-03-16,Australia,pending,92,1652.92,73.15182,-111.304836,aGsQvWlrsJjaXEJHWuDQ Browser/1.0,False,False
C00866,Oioxq,Jksrhmu,missing@,+1-555-6808,28,215631,2024-03-19,France,TRUE,51,10501.02,-63.018474,-83.168791,THpyEqxXhnDpIYDxXWEz Browser/1.0,True,False
C00867,Qbzhj,Llzgfhd,@domain.com,+1-555-3151,65,149873,2023-03-19,Australia,Inactive,68,2517.28,85.335945,-56.238629363563234,YJfwyHyqNdOSHFLlvPDO Browser/1.0,True,False
C00868,Spcac,Yksyymh,spcac.yksyymh@hotmail.com,+1-555-6975,76,299517,2023-11-12,France,TRUE,77,34644.62,62.978099,122.68196,rFcPWfsExMyuHvZjbcea Browser/1.0,False,False
C00869,Mllye,Pkctdzl,mllye.pkctdzl@gmail.com,+1-555-6754,59,216509,2024-11-05,Canada,pending,27,25304.97,76.166559,-169.123049,fExDURYnGdLLtIYZCOJZ Browser/1.0,False,False
C00870,Qufmh,Bqsacjd,qufmh.bqsacjd@gmail.com,+1-555-3355,40,248957,2023-11-18,USA,False,98,46688.03,-28.95031733557279,-84.578204,TVkHelUqYevZFwTPJWIC Browser/1.0,False,False
C00871,Ikyfn,Arhgwnc,ikyfn.arhgwnc@yahoo.com,+1-555-5078,62,54890,2022-12-25,UK,active,78,43381.28,71.450339,-168.619705,NCfdxUnskQAQoTAhzHDS Browser/1.0,False,False
C00001,Mpdgy,Sewlpcz,mpdgy.sewlpcz@yahoo.com,+1-555-5519,50,281382,2023-12-23,uk,False,12,46766.1,-52.836477,-109.286206,TtPpHbqWFtzEllGjtyIJ Browser/1.0,False,False
C00873,Wjphy,Wpuglbw,missing@,+1-555-6281,73,51547,2023-08-12,USA,inactive,12,41122.11,-71.64684,-11.619911,JpMUkxAuizIZjhwXTLDH Browser/1.0,True,False
C00874,Whbpj,Jqflhtm,not-an-email,+1-555-3261,38,276298,2021-08-04,UK,active,66,41720.61,-75.025344,104.219103,lqcyhpgAOAwYLlGCjiLf Browser/1.0,True,False
C00875,Qvtdk,Jzplaxq,qvtdk.jzplaxq@hotmail.com,+1-555-2354,38,116863,2021-11-10,UK,Active,43,36497.68,-21.555697,-7.330413,WydcuWtGrAAuTdwcqkrB Browser/1.0,False,False
C00876,Jdnvt,Pqwasvn,jdnvt.pqwasvn@outlook.com,+1-555-5850,68,126914,2022-06-06,Germany,ACTIVE,19,18827.88,-53.247863,107.877695,zsvLXcjvHDjpieJXjNSJ Browser/1.0,False,False
C00001,Pzkpc,Rnnyoek,pzkpc.rnnyoek@outlook.com,+1-555-7024,82,197239,2022-02-01,uk,inactive,34,12668.64,-3.880808,-53.357459,QonHKMoHGeCskbsEasXw Browser/1.0,False,False
C00878,Poyii,Rqccctz,poyii.rqccctz@outlook.com,+1-555-5866,57,177870,2022-09-04,Australia,Inactive,21,44672.21,-2.197692,66.493362,WkerpHnyMkmUswvKboMZ Browser/1.0,False,False
C00879,Qfgxj,Ijquemw,qfgxj.ijquemw@yahoo.com,+1-555-3995,69,175505,2021-09-25,CANADA,Inactive,58,20146.72,-13.599996,3.174535,eJFCOyrlwpUuwqrVrUbb Browser/1.0,False,False
C00880,Auxcx,Yqsixvz,auxcx.yqsixvz@hotmail.com,+1-555-1447,80,170008,2021-01-17,Australia,Active,32,2003.3,-60.975247,-120.407932,DtfQvJsGnjvVERsMUbVI Browser/1.0,False,False
C00881,Fpfwz,Xgruetj,fpfwz.xgruetj@outlook.com,+1-555-9375,20,258867,2024-05-20,uk,pending,49,38988.34,1.6251463363464456,6.05052954841192,mvZoasUuVgMIhqoxvZBJ Browser/1.0,False,False
C00882,Nzlng,Kjsykzx,nzlng.kjsykzx@yahoo.com,+1-555-9385,47,193173,2024-02-21,USA,TRUE,80,23717.28,-13.451255,-53.062698,ctrPBEuqhibEWucuaDzW Browser/1.0,False,False
C00883,Xjcde,Smnqmoo,xjcde.smnqmoo@hotmail.com,+1-555-8388,49,178222,2020-10-07,uk,ACTIVE,3,25304.97,58.292244,11.948699800000004,KClrSsrYmTOzUuKFvpqv Browser/1.0,False,False
C00884,Hiryj,Isigigx,hiryj.isigigx@gmail.com,+1-555-1588,76,92042,2024-09-28,UK,TRUE,44,31334.67,88.721664,175.694732,TejlQrZcmygCaKSHZIQF Browser/1.0,False,False
C00885,Yzhbh,Otlvqjn,yzhbh.otlvqjn@gmail.com,+1-555-8590,63,107930,2022-11-12,Australia,False,12,42538.32,-79.668066,-122.092606,WzTAOoIyFCqOYLJZFAzX Browser/1.0,False,False
C00886,Grsdj,Hyvamrw,grsdj.hyvamrw@gmail.com,+1-555-5699,65,225043,2023-05-11,Germany,TRUE,51,4378.12,33.521487,5.364379340023105,VfhLtlmQiZDbXbbAfrQJ Browser/1.0,False,False
C00887,Upxqe,Luwworl,upxqe.luwworl@hotmail.com,+1-555-6941,35,33532,2024-05-16,Germany,ACTIVE,9,7431.03,-23.326792,62.222346,kUqxdjqHYeSkMekNOstl Browser/1.0,False,False
C00888,Nuofe,Ghohrnj,nuofe.ghohrnj@gmail.com,+1-555-8196,61,64721,2022-05-03,UK,Inactive,84,20869.81,38.897793,-63.94947,ZxuOhIWHxJIdYNMBOqlv Browser/1.0,False,False
C00889,Xgkqb,Lhqlscy,xgkqb.lhqlscy@yahoo.com,+1-555-7624,73,299436,2023-08-09,USA,inactive,66,18034.89,51.700529,-123.852394,WjltxwKxdlroZkkggoKP Browser/1.0,False,False
C00890,Crbjq,Xpybxqx,crbjq.xpybxqx@hotmail.com,+1-555-1605,52,93330,2023-11-12,France,Inactive,34,38839.1,-82.561405,17.703933,esrFMbHHyXrFILNQpRCi Browser/1.0,False,False
C00891,Njueq,Qlemxku,njueq.qlemxku@gmail.com,+1-555-4344,39,141302,2022-04-19,France,TRUE,75,20.99,20.362732,-109.078443,ddMvyMGcbIBISijefbQY Browser/1.0,False,False
C00892,Miqrk,Tdlqqkp,miqrk.tdlqqkp@gmail.com,+1-555-2666,19,210688,2021-12-16,Canada,Inactive,42,3716.99,-20.388767,-23.760048,bTVHSYhjGqsVpwhwewyz Browser/1.0,False,False
C00893,Fsahq,Bxkuevd,fsahq.bxkuevd@outlook.com,+1-555-2494,69,44797,2023-11-23,uk,False,97,5219.03,-50.441274,85.558574,vgHAynataIwJogWnTCIf Browser/1.0,False,False
C00894,Akcgk,Wiwlayp,akcgk.wiwlayp@yahoo.com,+1-555-2220,65,34755,2022-09-06,UK,False,63,26973.21,-21.103949,17.110753831238547,TQlTAETxFIYaSnohRThK Browser/1.0,False,False
C00895,Ctevs,Txzuwwn,ctevs.txzuwwn@outlook.com,+1-555-9543,39,166754,2023-09-28,France,Active,48,3315.58,-65.613905,59.793445,eeTVxXRrzDMprLxhzorq Browser/1.0,False,False
C00896,Dvvxx,Csjecxe,dvvxx.csjecxe@yahoo.com,+1-555-6053,63,215842,2023-07-09,Germany,pending,17,18023.19,73.76164,161.046411,eVPtMlLxJCikOqTfJcSO Browser/1.0,False,False
C00897,Gevno,Weziury,gevno.weziury@yahoo.com,+1-555-6267,79,218566,2023-10-11,France,inactive,71,34352.05,58.465808,-93.769599,NuSlHtrsNPrQTWCPblya Browser/1.0,False,False
C00898,Cggqc,Udnoucn,cggqc.udnoucn@hotmail.com,+1-555-4500,42,105063,2022-09-04,France,TRUE,96,25304.97,-78.921976,8.649484,KinCWAlteiyhxmGsIFJu Browser/1.0,False,False
C00899,Rprsv,Zykwsqv,rprsv.zykwsqv@hotmail.com,+1-555-7743,999,79599,2020-02-16,uk,Inactive,41,5732.17,6.154657,-39.43525,JnrIXsknyysalaCaMGwn Browser/1.0,False,True
C00900,Cptqb,Xthhkwz,cptqb.xthhkwz@gmail.com,+1-555-4512,83,105699,2021-02-21,UK,inactive,6,14526.07,47.066898,-128.368487,XIcJPsAxUJnlvfERiyzC Browser/1.0,False,False
C00901,Qlhuo,Nzlwyab,qlhuo.nzlwyab@gmail.com,+1-555-5240,71,259669,2024-11-26,USA,Inactive,25,4154.38,33.186415,92.264345,WDyYLBtQtsPlDDXPXNeB Browser/1.0,False,False
C00902,Rrdtf,Dnyfzxu,rrdtf.dnyfzxu@hotmail.com,+1-555-9615,59,226074,2023-01-09,Canada,ACTIVE,54,35766.83,-59.820662,156.510877,lIbNmuPtbddpdLXFCtLA Browser/1.0,False,False
C00903,Djurj,Jplncnl,djurj.jplncnl@yahoo.com,+1-555-5527,49,178066,2022-05-13,Germany,False,100,44420.47,-26.425594,109.918451,VZyxRbgUPjIRxyVyLbLN Browser/1.0,False,False
C00904,Mwirk,Ndvmxgc,mwirk.ndvmxgc@outlook.com,+1-555-1253,76,264003,2022-03-07,CANADA,inactive,96,13863.08,-24.627121,-46.128301,chHQqpclKzKfMFSxVCfW Browser/1.0,False,False
C00905,Wtgyu,Jxcqpfl,wtgyu.jxcqpfl@outlook.com,+1-555-3113,77,58596,2022-06-05,UK,False,100,12947.28,-41.227031,-104.07318,VWohQbrMSPOQprBkzZBr Browser/1.0,False,False
C00906,Jpatf,Brinuae,jpatf.brinuae@outlook.com,+1-555-3572,44,242455,2023-08-12,USA,False,85,39193.24,-30.559734,51.282567,XaSpHQxZKCXeIOOvmAyt Browser/1.0,False,False
C00907,Ksaqs,Dlxijlt,ksaqs.dlxijlt@outlook.com,+1-555-5497,63,70048,2020-09-16,USA,TRUE,24,23329.45,-0.941836,-168.681425,vWXFDKqtzOuEjEofgnav Browser/1.0,False,False
C00908,Quwcx,Irqgsns,quwcx.irqgsns@hotmail.com,+1-555-7637,69,278173,2023-10-14,UK,Active,4,40666.38,-70.20112,-138.24493,hurlGsAEmSzMBHdpBszb Browser/1.0,False,False
C00909,Qwfla,Ekrdesz,qwfla.ekrdesz@outlook.com,+1-555-3819,61,277252,2020-12-07,Canada,inactive,92,27024.47,-84.40923,153.231981,QPiVSynaxRbVAygvfxJW Browser/1.0,False,False
C00910,Jdlwp,Vydttqp,jdlwp.vydttqp@yahoo.com,+1-555-5656,76,145215,2022-01-13,USA,inactive,98,25304.97,0.168961,-2.237624,WOQGNOsXZaRLdHQrSBEk Browser/1.0,False,False
C00911,Mqzdw,Qfydrgo,mqzdw.qfydrgo@gmail.com,+1-555-5546,74,51413,2024-07-19,uk,TRUE,3,15409.01,28.020131,113.330963,DAvJpRizcyjnydcgpBoZ Browser/1.0,False,False
C00912,Xtinv,Jedhfai,xtinv.jedhfai@yahoo.com,+1-555-5777,50,102176,2022-08-21,USA,Active,98,49542.2,-55.851587,-113.349251,gJNhUMOOFKNTnQytddQg Browser/1.0,False,False
C00913,Rezku,Hrijpzw,rezku.hrijpzw@hotmail.com,+1-555-4149,77,225621,2022-12-08,USA,ACTIVE,41,30597.61,-19.357791,35.890437,aVyqraaIatlhCzjmhVrw Browser/1.0,False,False
C00914,Evuvv,Gynjocs,evuvv.gynjocs@gmail.com,+1-555-7243,76,252941,2024-01-23,France,ACTIVE,11,5122.19,81.751615,-99.402785,oJfzmKhYPaIYnKyYXovU Browser/1.0,False,False
C00915,Swhxo,Zlvvykw,swhxo.zlvvykw@gmail.com,+1-555-5725,67,203516,2021-09-16,CANADA,inactive,94,28541.18,-21.3035,-144.154602,bZBUDofFbcoiUHpftHpv Browser/1.0,False,False
C00916,Qpext,Kfghjxc,qpext.kfghjxc@gmail.com,+1-555-2663,60,261631,2024-01-11,Australia,TRUE,80,33250.38,-88.427445,-109.738617,SAdCOdhYPHTkSJCoODAZ Browser/1.0,False,False
C00917,Ajwzx,Serhudf,ajwzx.serhudf@yahoo.com,+1-555-6609,37,185667,2021-11-25,Australia,Active,63,16165.34,41.24004,-9.402067,VWWouSaWLMFXNMIwEhcq Browser/1.0,False,False
C00918,Gecbt,Mesprqy,gecbt.mesprqy@hotmail.com,+1-555-5825,72,275354,2024-11-18,USA,ACTIVE,54,25030.69,-42.100286,154.301542,TSLEJkjcfTkAoJUiGQLW Browser/1.0,False,False
C00919,Crjnj,Gnckrfr,crjnj.gnckrfr@yahoo.com,+1-555-4879,32,231518,2020-12-04,Canada,Active,78,29836.04,5.379599,-28.25346,UchdgSgqmeihiIXlHasz Browser/1.0,False,False
C00920,Zaoll,Cppegny,zaoll.cppegny@yahoo.com,+1-555-5263,19,97262,2023-06-25,Canada,active,4,10249.25,61.634741,-128.603256,alGhJmcTuulniiKAHATG Browser/1.0,False,False
C00921,Qhcla,Nwhelyn,qhcla.nwhelyn@yahoo.com,+1-555-4247,56,107106,2020-12-03,UK,active,28,27047.72,-43.363263,17.744875,MqGiBvQtlxSFygSBSEWx Browser/1.0,False,False
C00922,Imyrx,Srerozq,imyrx.srerozq@gmail.com,+1-555-7606,35,160950,2022-10-13,USA,active,38,45852.64,-24.770158,50.87886,uSHzMXemhfYMgpnmvkoo Browser/1.0,False,False
C00923,Xlwhc,Iunpsye,xlwhc.iunpsye@yahoo.com,+1-555-6573,36,148240,2021-04-22,UK,Active,73,43815.67,66.213394,-34.792056,hXPuFhNabHUkFsoJIyLo Browser/1.0,False,False
C00924,Pahbk,Yhnctpj,pahbk.yhnctpj@outlook.com,+1-555-6222,44,63396,2024-03-17,France,Active,82,10772.19,57.125171,77.20794604613482,alOtWNoqIgwMDJxYdZgB Browser/1.0,False,False
C00925,Zpgte,Mqvdbli,@domain.com,+1-555-5537,77,130281,2020-05-08,UK,TRUE,95,48321.28,64.041518,25.768279,SIQkwvXcdFzPbqaOStwd Browser/1.0,True,False
C00926,Cecxr,Gzefekc,cecxr.gzefekc@outlook.com,+1-555-4997,84,113439,2022-08-04,Germany,Active,25,13846.01,45.391047,-139.976368,XCOugpADIDdDtCMIvVli Browser/1.0,False,False
C00927,Oyyas,Myhdqov,oyyas.myhdqov@yahoo.com,+1-555-5563,27,97511,2024-08-15,France,inactive,78,26494.9,-24.326054,46.394932,xffGJCFwGheiSDFnaBEa Browser/1.0,False,False
C00928,Ramty,Fztnzfp,ramty.fztnzfp@outlook.com,+1-555-2913,70,191797,2022-05-17,uk,Inactive,25,43743.67,-14.968262,-102.276703,lRRxTAAeTXYMsPaSHaRw Browser/1.0,False,False
C00929,Btnth,Ogyvhuf,btnth.ogyvhuf@outlook.com,+1-555-7260,36,36832,2023-07-04,Germany,inactive,8,11376.21,32.968731,158.450408,cfIUAFgQYrQXiwoxplTx Browser/1.0,False,False
C00930,Uesos,Xtyevdb,uesos.xtyevdb@hotmail.com,+1-555-5267,27,213601,2021-03-14,Germany,active,89,5043.9,-46.742403,7.581850721364236,ZiEeEIDcpuGrDflLXEII Browser/1.0,False,False
C00931,Ckkeo,Zqunukq,ckkeo.zqunukq@gmail.com,+1-555-1886,66,112438,2024-05-23,Germany,Inactive,87,11851.46,72.233609,-150.742883,hHJayJjfcoidOOxjMSbp Browser/1.0,False,False
C00932,Blbjb,Lwxxbsm,blbjb.lwxxbsm@yahoo.com,+1-555-4039,44,230236,2023-10-01,Australia,Inactive,41,39742.05,59.519101,179.343376,BmoSrzwSHlLkdcbKvkiR Browser/1.0,False,False
C00933,Vlzux,Liqszns,vlzux.liqszns@gmail.com,+1-555-8552,70,61172,2024-02-19,CANADA,Active,66,48178.01,75.234488,-170.575219,QxBfoiawbVCtmlwjchWF Browser/1.0,False,False
C00934,Eywrz,Jpwjbhy,eywrz.jpwjbhy@hotmail.com,+1-555-3458,33,28591,2023-11-03,UK,active,32,5501.22,53.919571,-119.614446,XgRUiHMOnTZjgURceZAT Browser/1.0,False,False
C00935,Drbro,Ensdhyb,drbro.ensdhyb@yahoo.com,+1-555-5950,36,246296,2021-05-03,France,Active,23,43208.33,-62.359193,-120.801512,jgWktGrlhmpGeiUOQBvL Browser/1.0,False,False
C00936,Mukdw,Nelrmgb,mukdw.nelrmgb@hotmail.com,+1-555-5234,38,74855,2020-01-11,Germany,Inactive,13,48097.21,5.453643,163.223833,MMAlwujcdkTPeSjzVCGL Browser/1.0,False,False
C00937,Dhmha,Lzcxukp,dhmha.lzcxukp@outlook.com,+1-555-5518,62,206681,2022-09-10,Germany,ACTIVE,84,30722.09,-20.549962,83.659692,WahxruQsGVviRaiZeYYa Browser/1.0,False,False
C00938,Vcntm,Ufobtsq,vcntm.ufobtsq@gmail.com,+1-555-7477,58,188201,2021-10-18,CANADA,False,32,47576.73,80.693956,60.313232477649194,ZExYlDxprcNpKtOzTAts Browser/1.0,False,False
C00939,Kuysa,Dsywrmz,kuysa.dsywrmz@yahoo.com,+1-555-1112,66,216064,2020-07-15,UK,ACTIVE,45,40381.88,-78.45965,66.03075,AejimCytOSsjmljBiSKO Browser/1.0,False,False
C00940,Sqfzz,Ujyvrzz,sqfzz.ujyvrzz@hotmail.com,+1-555-6186,69,251808,2023-04-25,Germany,ACTIVE,74,44489.55,29.883387,46.119772,oxaiLzVxDrvBDuGSPODZ Browser/1.0,False,False
C00941,Xihuf,Krbznms,xihuf.krbznms@hotmail.com,+1-555-5948,77,166626,2023-03-02,Germany,False,78,25304.97,58.292244,-133.793323,jDLnRQHhpCjczFTxBmWz Browser/1.0,False,False
C00942,Wuhrw,Msbkkwi,wuhrw.msbkkwi@hotmail.com,+1-555-5057,44,257818,2023-06-17,Canada,TRUE,92,48222.75,62.442079,118.291402,aVyqraaIatlhCzjmhVrw Browser/1.0,False,False
C00943,Smhpm,Fqieswl,smhpm.fqieswl@gmail.com,+1-555-5207,29,297691,2021-05-24,USA,False,98,30625.86,67.206028,44.853371,bmlcluUyLfWUgyzGOrvO Browser/1.0,False,False
C00944,Ukcvt,Plapqze,ukcvt.plapqze@yahoo.com,+1-555-4993,45,292725,2020-03-12,UK,Inactive,50,42802.01,-1.345313,21.502263025039284,dyxzfrMtnmKUQzYxzrtK Browser/1.0,False,False
C00945,Aaaxw,Nunlmgs,aaaxw.nunlmgs@gmail.com,+1-555-8792,76,268741,2024-03-18,Germany,Active,62,27913.41,71.537525,-125.84216,FciPdRmSlXKnPzEhoZln Browser/1.0,False,False
C00946,Jktjj,Ysrnyej,jktjj.ysrnyej@yahoo.com,+1-555-5256,69,101907,2023-02-22,Canada,False,22,42839.32,-47.514283,145.571669,ylikfMXitpEYbKQQTejC Browser/1.0,False,False
C00947,Gwidj,Nogbcjk,gwidj.nogbcjk@outlook.com,+1-555-3929,50,246770,2024-07-26,Germany,Active,36,7315.5,15.659421181101644,80.513263,wvgPcAblMgHzSAhbnmLR Browser/1.0,False,False
C00948,Chcwn,Guvgnfd,chcwn.guvgnfd@outlook.com,+1-555-4834,78,210772,2021-01-17,UK,active,8,12416.07,48.080425,-173.528925,ufmWvzUiQhWMaJNfhYfq Browser/1.0,False,False
C00949,Xabpb,Nzrpdpl,xabpb.nzrpdpl@gmail.com,+1-555-1203,43,277762,2023-07-12,CANADA,ACTIVE,88,22611.78,-35.786681,70.167589,akgAgVtiuObSVaHkVMYT Browser/1.0,False,False
C00950,Qpmux,Ikbkwsr,qpmux.ikbkwsr@gmail.com,+1-555-4676,68,263751,2021-09-11,USA,TRUE,15,25304.97,75.479763,31.84968525,hPlpAXxrxahxpZxdUrQj Browser/1.0,False,False
C00951,Eapms,Obcbyly,@domain.com,+1-555-3391,63,145394,2022-08-18,Australia,active,97,40827.09,71.253308,-164.645891,BYGDglIjTfGgvvGJbqoh Browser/1.0,True,False
C00952,Tvclc,Fpayxjc,tvclc.fpayxjc@gmail.com,+1-555-9095,78,278826,2024-04-13,France,False,67,47485.1,-21.087663846423766,-62.650299,sKrRVPTZbIVnwINAfVjE Browser/1.0,False,False
C00001,Uikxm,Mpsnebx,uikxm.mpsnebx@hotmail.com,+1-555-6678,20,285053,2023-07-01,CANADA,TRUE,84,14090.53,-14.785279,-2.62313,QnUuubSupaBrjuGvrwtq Browser/1.0,False,False
C00954,Qsoyc,Bbpvjve,qsoyc.bbpvjve@hotmail.com,+1-555-6203,56,75221,2020-10-14,USA,pending,20,43960.16,15.813594,-69.24005962327209,clWcrYiRaKQlotjknqnC Browser/1.0,False,False
C00001,Dxwwt,Ttmxtan,dxwwt.ttmxtan@gmail.com,+1-555-5873,28,148906,2024-06-06,uk,False,67,9410.06,-86.122215,18.382298,YZIlStHuTcFHCPsOFDKi Browser/1.0,False,False
C00956,Vgzgz,Lgovonk,vgzgz.lgovonk@gmail.com,+1-555-3930,64,245907,2024-07-01,USA,TRUE,100,25431.69,55.365059,87.864684,VXgFZnuHCZYbMlxkzvTV Browser/1.0,False,False
C00957,Diwga,Yljomgo,diwga.yljomgo@yahoo.com,+1-555-7734,46,127349,2023-04-18,uk,Inactive,96,45425.52,-45.878962,156.923654,alGhJmcTuulniiKAHATG Browser/1.0,False,False
C00958,Brfzw,Hnyklcw,brfzw.hnyklcw@yahoo.com,+1-555-4322,22,50032,2020-09-27,Canada,TRUE,55,12455.82,-66.845472,49.872293984435395,kRhlWqzxTPNgYttSqcBu Browser/1.0,False,False
C00959,Idwoq,Toqjcxz,idwoq.toqjcxz@yahoo.com,+1-555-7367,26,113476,2023-09-21,USA,inactive,7,40236.99,18.764508461052667,127.398137,QadnCTkFHtmaqwNckiwW Browser/1.0,False,False
C00960,Jwboj,Hofpohd,jwboj.hofpohd@hotmail.com,+1-555-8452,31,166177,2020-12-12,Germany,False,36,15311.91,-9.449877832310804,-57.515266,cfIUAFgQYrQXiwoxplTx Browser/1.0,False,False
C00961,Zgalw,Ngzahxr,zgalw.ngzahxr@hotmail.com,+1-555-7138,56,225604,2024-11-06,Germany,Active,47,4317.07,-30.58534,29.755112,aGEmovWySzWPxVGELtdi Browser/1.0,False,False
C00962,Bpnsc,Itwmffn,missing@,+1-555-5319,73,224890,2020-07-16,Australia,inactive,4,2806.99,-38.348645,106.319526,fZPiHJnPJrepakWLrvuL Browser/1.0,True,False
C00963,Tunib,Ahyfgtu,tunib.ahyfgtu@outlook.com,+1-555-2741,52,79081,2023-11-14,France,pending,90,32386.09,82.152806,107.743465,cDSwhGcNAGLmuGQemKvZ Browser/1.0,False,False
C00964,Cjhsr,Bwcdujt,cjhsr.bwcdujt@outlook.com,+1-555-7583,42,31964,2022-08-16,USA,TRUE,67,26314.37,22.598507,59.898491,IvqnkTmLQTgrqnJAzBMH Browser/1.0,False,False
C00965,Uzohs,Eefgqhn,uzohs.eefgqhn@gmail.com,+1-555-4658,25,74588,2022-07-19,France,TRUE,59,23601.16,-26.527938,-84.338126,dqPaBtGMdydfRaXpOuOI Browser/1.0,False,False
C00966,Lqsgx,Zpizqmx,lqsgx.zpizqmx@gmail.com,+1-555-7743,26,146502,2021-03-27,USA,Inactive,95,25304.97,-57.993189,148.817896,FAqGJRmwqgxdKJKWRbvg Browser/1.0,False,False
C00967,Czumd,Xphzfmz,not-an-email,+1-555-6258,39,299828,2020-01-24,Germany,active,70,28333.69,-42.559113,139.972993,cqVXVSQGFLXFCLRBbFrg Browser/1.0,True,False
C00968,Zigco,Zsacwnz,zigco.zsacwnz@hotmail.com,+1-555-3481,27,66532,2022-07-18,CANADA,inactive,14,25304.97,65.341646,46.245318,WEyurLMnxyUVGDxaiCVO Browser/1.0,False,False
C00969,Pbhzp,Ojgpghr,pbhzp.ojgpghr@gmail.com,+1-555-5150,31,213580,2022-04-13,Australia,inactive,12,29706.34,-63.746111,-96.399638,UhAoTDhixmebkxjPabzz Browser/1.0,False,False
C00970,Vemnm,Czonazz,vemnm.czonazz@outlook.com,+1-555-3399,51,192093,2024-06-21,Canada,Inactive,50,21181.78,50.928148,-35.726383,YcMfWCWrlLsQPvUcCZri Browser/1.0,False,False
C00971,Ylnbj,Cphcmjl,ylnbj.cphcmjl@yahoo.com,+1-555-3537,67,124800,2020-09-14,USA,False,57,10925.5,69.276772,-113.978272,efzaiqIvvkQMeOMtbRZg Browser/1.0,False,False
C00972,Xkeyb,Mniywwf,not-an-email,+1-555-9429,56,106522,2023-04-18,USA,TRUE,34,27702.2,-17.824276,-144.268098,AskIJScrzHuIkJfIuOtO Browser/1.0,True,False
C00973,Egfxh,Nguaflw,egfxh.nguaflw@hotmail.com,+1-555-1376,60,30900,2020-06-15,UK,inactive,6,11365.41,18.913019,108.624184,cfIUAFgQYrQXiwoxplTx Browser/1.0,False,False
C00974,Yjfju,Jmiipdo,yjfju.jmiipdo@gmail.com,+1-555-3619,40,271451,2021-10-10,Australia,False,56,16955.69,-87.836407,-84.597961,ahWJcdcgiKcKwnESkTgj Browser/1.0,False,False
C00975,Utcyn,Ocdmgfb,utcyn.ocdmgfb@gmail.com,+1-555-6974,70,236938,2020-01-16,UK,inactive,81,21422.9,-81.935064,97.127377,AQdINbAWqdTnrZHqmILB Browser/1.0,False,False
C00976,Jnxfc,Loxjjnq,jnxfc.loxjjnq@yahoo.com,+1-555-2463,65,139213,2022-12-04,France,Inactive,6,23836.08,-22.376329,76.582191,PkUBvWJSYclnceHITxjS Browser/1.0,False,False
C00977,Laitr,Ooxxcja,laitr.ooxxcja@hotmail.com,+1-555-2964,19,292343,2020-01-27,Australia,Active,40,25304.97,23.275411399999996,161.294609,qSrvkbBTHjbQiCKtMepb Browser/1.0,False,False
C00978,Khaqt,Vzavnqc,khaqt.vzavnqc@hotmail.com,+1-555-7783,32,225863,2022-04-25,UK,Active,35,30867.71,25.274044,20.496676,GcUmNFFvqBljlGwCqMjT Browser/1.0,False,False
C00979,Tfqmb,Srkmrxf,tfqmb.srkmrxf@gmail.com,+1-555-4870,34,123038,2021-11-04,uk,False,30,37924.74,-60.852676,95.664996,GycTJIwQTCxixTTTuigi Browser/1.0,False,False
C00980,Wbsuj,Tizjgfk,wbsuj.tizjgfk@hotmail.com,+1-555-9045,42,112694,2020-11-24,Australia,active,27,2296.02,87.927769,-30.01585,URGwWJqIkmkVwPzRZUwc Browser/1.0,False,False
C00981,Jygdm,Fefssev,jygdm.fefssev@yahoo.com,+1-555-2465,70,176247,2020-08-06,CANADA,ACTIVE,30,17271.17,89.373735,95.33182584936876,cJvBofUyjoWKfZhPSumF Browser/1.0,False,False
C00982,Cmgbj,Njuyzxu,cmgbj.njuyzxu@gmail.com,+1-555-4206,38,253657,2022-05-21,France,False,83,19915.26,41.785542,-54.601476,KQmDJNcalAsvSIiDIpzI Browser/1.0,False,False
C00983,Irbuq,Ctwvqdx,irbuq.ctwvqdx@gmail.com,+1-555-3961,22,226919,2022-06-26,UK,False,46,4652.75,-11.918789,43.997017,pHspplktirBzFvEVcHdn Browser/1.0,False,False
